ibge_municipio,ibge_municipio_7,municipio_nome_oficial,uf_sigla_oficial,uf_nome_oficial,regiao_nome_oficial,source_url,retrieved_at,mobile_4g5g_resident_coverage_pct,mobile_5g_resident_coverage_pct,mobile_reference_period,fixed_broadband_accesses_per_100_people,fixed_broadband_reference_period,anatel_data_status,anatel_interpretation
110143,1101435,Nova União,RO,Rondônia,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,41.862922580645,28.177791935484,2026-03,10.594710288947,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
110145,1101450,Parecis,RO,Rondônia,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,45.337813333333,0.0,2026-03,12.236962488564,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
110146,1101468,Pimenteiras do Oeste,RO,Rondônia,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,60.990185528757,0.0,2026-03,19.359029883066,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
110147,1101476,Primavera de Rondônia,RO,Rondônia,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,56.22369310793201,0.0,2026-03,27.570379436965,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
110148,1101484,São Felipe D'Oeste,RO,Rondônia,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,73.725112209966,32.742883225560995,2026-03,48.460987831067,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
110149,1101492,São Francisco do Guaporé,RO,Rondônia,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,61.004132383641995,0.0,2026-03,23.944865295893,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
110150,1101500,Seringueiras,RO,Rondônia,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,56.937288514905006,0.0,2026-03,39.429232549171,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
110155,1101559,Teixeirópolis,RO,Rondônia,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,59.457699718045,0.0,2026-03,78.942711789427,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
110160,1101609,Theobroma,RO,Rondônia,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,32.245460372242,0.0,2026-03,13.878709067266,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
110170,1101708,Urupá,RO,Rondônia,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,65.1859002331,0.0,2026-03,32.685168817394,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
110175,1101757,Vale do Anari,RO,Rondônia,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,52.957447354905,0.0,2026-03,28.52798053528,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
110180,1101807,Vale do Paraíso,RO,Rondônia,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,47.571095848125,0.0,2026-03,21.826215022091,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
120001,1200013,Acrelândia,AC,Acre,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,60.441984166607,0.0,2026-03,6.2669929309407,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
120005,1200054,Assis Brasil,AC,Acre,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,64.177119753086,41.039658024691,2026-03,22.641073080481,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
120010,1200104,Brasiléia,AC,Acre,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,68.90849923076901,50.753574230769004,2026-03,12.67304124447,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
120013,1200138,Bujari,AC,Acre,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,54.43157234652,0.0,2026-03,6.5336013785181,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
120017,1200179,Capixaba,AC,Acre,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,45.753313125481,0.0,2026-03,12.712867680539,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
120020,1200203,Cruzeiro do Sul,AC,Acre,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,77.811754527251,28.039861352951,2026-03,15.640543491447,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
120025,1200252,Epitaciolândia,AC,Acre,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,72.928556805459,0.36753745268432997,2026-03,15.482540002013,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
120030,1200302,Feijó,AC,Acre,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,55.57490967086301,39.440626093829,2026-03,8.4366062917064,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
120032,1200328,Jordão,AC,Acre,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,42.143445022772,0.0,2026-03,6.384055038446,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
120033,1200336,Mâncio Lima,AC,Acre,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,65.746287446875,0.0,2026-03,10.684115435324,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
120034,1200344,Manoel Urbano,AC,Acre,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,58.37979243081,50.514756585529,2026-03,10.384585622533,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
120035,1200351,Marechal Thaumaturgo,AC,Acre,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,42.700554612999,0.0,2026-03,5.8481475328128,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
120038,1200385,Plácido de Castro,AC,Acre,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,69.007222222222,0.0,2026-03,8.6514292394926,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
120039,1200393,Porto Walter,AC,Acre,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,51.345489520261,0.0,2026-03,5.9913526868437,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
120040,1200401,Rio Branco,AC,Acre,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,95.84522538354399,87.815158023446,2026-03,27.073709322084,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
120042,1200427,Rodrigues Alves,AC,Acre,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,51.810672111394,0.0,2026-03,8.0077120822622,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
120043,1200435,Santa Rosa do Purus,AC,Acre,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,52.24627100996601,0.0,2026-03,5.7780241097409,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
120045,1200450,Senador Guiomard,AC,Acre,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,72.413924209938,34.855849724993,2026-03,15.945004910276,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
120050,1200500,Sena Madureira,AC,Acre,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,66.502666715042,0.0,2026-03,8.1795273445481,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
120060,1200609,Tarauacá,AC,Acre,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,57.355596659535,0.0,2026-03,7.9160970608339,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
120070,1200708,Xapuri,AC,Acre,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,58.759961080962995,0.0,2026-03,7.151799687011,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
120080,1200807,Porto Acre,AC,Acre,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,68.964240100641,0.0,2026-03,7.333219197626,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
130002,1300029,Alvarães,AM,Amazonas,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,65.777755577965,0.0,2026-03,3.8914673330953,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
130006,1300060,Amaturá,AM,Amazonas,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,72.60260097975801,0.0,2026-03,4.1186161449753,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
130008,1300086,Anamã,AM,Amazonas,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,52.253178076691,0.0,2026-03,3.5467388037271,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
130010,1300102,Anori,AM,Amazonas,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,66.28737815516999,0.0,2026-03,2.9906956136464,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
130014,1300144,Apuí,AM,Amazonas,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,55.654188501962,0.0,2026-03,13.139892566916,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
130020,1300201,Atalaia do Norte,AM,Amazonas,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,52.62389316964901,0.0,2026-03,5.9978601548241,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
130030,1300300,Autazes,AM,Amazonas,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,50.920750409008,0.00051005677990569,2026-03,10.278503046127,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
130040,1300409,Barcelos,AM,Amazonas,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,58.784802484868,0.0,2026-03,5.4530477759473,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
130050,1300508,Barreirinha,AM,Amazonas,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,58.415589836075995,0.0,2026-03,4.0478026214341,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
130060,1300607,Benjamin Constant,AM,Amazonas,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,76.232609169146,0.0,2026-03,7.5193116260878,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
130063,1300631,Beruri,AM,Amazonas,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,55.691058017183,0.0,2026-03,4.3209602133808,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
130068,1300680,Boa Vista do Ramos,AM,Amazonas,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,64.258169014085,0.0,2026-03,2.1828618905548,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
130070,1300706,Boca do Acre,AM,Amazonas,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,67.613329195701,0.0,2026-03,13.126417818107,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
130080,1300805,Borba,AM,Amazonas,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,57.723815296252,0.0,2026-03,7.1381456307895,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
130083,1300839,Caapiranga,AM,Amazonas,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,70.547863241518,0.0,2026-03,2.5462650276915,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
130090,1300904,Canutama,AM,Amazonas,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,49.720965083882,0.0,2026-03,9.3765530951461,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
130100,1301001,Carauari,AM,Amazonas,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,80.054752626818,0.0,2026-03,3.0067459042724,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
130110,1301100,Careiro,AM,Amazonas,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,36.617446089893,0.0,2026-03,5.8139534883721,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
130115,1301159,Careiro da Várzea,AM,Amazonas,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,29.695814533788003,0.70290115598106,2026-03,5.8502263333989,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
130120,1301209,Coari,AM,Amazonas,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,77.587732525207,0.0,2026-03,5.626834837447,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
130130,1301308,Codajás,AM,Amazonas,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,80.230843347913,0.0,2026-03,8.086439850236,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
130140,1301407,Eirunepé,AM,Amazonas,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,79.549136267712,0.0,2026-03,3.5649428659235,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
130150,1301506,Envira,AM,Amazonas,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,75.503022809263,0.0,2026-03,2.4520433694746,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
130160,1301605,Fonte Boa,AM,Amazonas,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,71.55431061806699,0.0,2026-03,4.4425550005314,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
130165,1301654,Guajará,AM,Amazonas,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,68.277482446616,0.0,2026-03,7.7453987730061,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
130170,1301704,Humaitá,AM,Amazonas,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,70.76512414525101,47.887951907852,2026-03,9.7614019604753,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
130180,1301803,Ipixuna,AM,Amazonas,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,73.462095759121,0.0,2026-03,3.8472043388349,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
130185,1301852,Iranduba,AM,Amazonas,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,83.780746039272,49.709827183101005,2026-03,7.2158810374372,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
130190,1301902,Itacoatiara,AM,Amazonas,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,72.553973435781,49.494698256723005,2026-03,9.7500811994698,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
130195,1301951,Itamarati,AM,Amazonas,Norte,https://servicodados.ibge.gov.br/api/v1/localidades/municipios,2026-07-12,68.676609673585,0.0,2026-03,3.445968551355,2026-05,complete,"mobile coverage is model-estimated; fixed density counts accesses, not unique people or service quality"
