ibge_municipio,municipio_nome_ibge,uf_sigla,scenario,opportunity_score,rank
316165,São Geraldo do Baixio,MG,equity_led,0.0,760.0
316170,São Gonçalo do Abaeté,MG,equity_led,0.0,760.0
316180,São Gonçalo do Pará,MG,equity_led,0.0,760.0
316190,São Gonçalo do Rio Abaixo,MG,equity_led,0.0,760.0
316200,São Gonçalo do Sapucaí,MG,equity_led,0.0,760.0
316210,São Gotardo,MG,equity_led,0.0,760.0
316220,São João Batista do Glória,MG,equity_led,0.0,760.0
316225,São João da Lagoa,MG,equity_led,0.0,760.0
316230,São João da Mata,MG,equity_led,0.0,760.0
316240,São João da Ponte,MG,equity_led,0.0,760.0
316245,São João das Missões,MG,equity_led,0.0,760.0
316250,São João del Rei,MG,equity_led,0.0,760.0
316255,São João do Manhuaçu,MG,equity_led,0.0,760.0
316257,São João do Manteninha,MG,equity_led,0.0,760.0
316260,São João do Oriente,MG,equity_led,0.0,760.0
316265,São João do Pacuí,MG,equity_led,0.0,760.0
316270,São João do Paraíso,MG,equity_led,0.0,760.0
316280,São João Evangelista,MG,equity_led,0.0,760.0
316290,São João Nepomuceno,MG,equity_led,21.7582595372525,682.0
316292,São Joaquim de Bicas,MG,equity_led,0.0,760.0
316294,São José da Barra,MG,equity_led,0.0,760.0
316295,São José da Lapa,MG,equity_led,0.0,760.0
316300,São José da Safira,MG,equity_led,0.0,760.0
316310,São José da Varginha,MG,equity_led,0.0,760.0
316320,São José do Alegre,MG,equity_led,0.0,760.0
316330,São José do Divino,MG,equity_led,0.0,
316340,São José do Goiabal,MG,equity_led,0.0,760.0
316350,São José do Jacuri,MG,equity_led,0.0,760.0
316360,São José do Mantimento,MG,equity_led,0.0,760.0
316370,São Lourenço,MG,equity_led,60.11364809588308,283.0
316380,São Miguel do Anta,MG,equity_led,0.0,760.0
316390,São Pedro da União,MG,equity_led,0.0,760.0
316400,São Pedro dos Ferros,MG,equity_led,0.0,760.0
316410,São Pedro do Suaçuí,MG,equity_led,0.0,760.0
316420,São Romão,MG,equity_led,0.0,760.0
316430,São Roque de Minas,MG,equity_led,0.0,760.0
316440,São Sebastião da Bela Vista,MG,equity_led,0.0,760.0
316443,São Sebastião da Vargem Alegre,MG,equity_led,0.0,760.0
316447,São Sebastião do Anta,MG,equity_led,0.0,760.0
316450,São Sebastião do Maranhão,MG,equity_led,0.0,760.0
316460,São Sebastião do Oeste,MG,equity_led,0.0,760.0
316470,São Sebastião do Paraíso,MG,equity_led,0.0,760.0
316480,São Sebastião do Rio Preto,MG,equity_led,0.0,760.0
316490,São Sebastião do Rio Verde,MG,equity_led,0.0,
316500,São Tiago,MG,equity_led,0.0,760.0
316510,São Tomás de Aquino,MG,equity_led,0.0,760.0
316520,São Tomé das Letras,MG,equity_led,0.0,760.0
316530,São Vicente de Minas,MG,equity_led,0.0,760.0
316540,Sapucaí-Mirim,MG,equity_led,0.0,760.0
316550,Sardoá,MG,equity_led,0.0,760.0
316553,Sarzedo,MG,equity_led,27.513683920878023,627.0
316555,Setubinha,MG,equity_led,0.0,760.0
316556,Sem-Peixe,MG,equity_led,0.0,760.0
316557,Senador Amaral,MG,equity_led,0.0,760.0
316560,Senador Cortes,MG,equity_led,0.0,760.0
316570,Senador Firmino,MG,equity_led,0.0,760.0
316580,Senador José Bento,MG,equity_led,0.0,
316590,Senador Modestino Gonçalves,MG,equity_led,0.0,760.0
316600,Senhora de Oliveira,MG,equity_led,0.0,760.0
316610,Senhora do Porto,MG,equity_led,0.0,760.0
316620,Senhora dos Remédios,MG,equity_led,0.0,760.0
316630,Sericita,MG,equity_led,0.0,760.0
316640,Seritinga,MG,equity_led,0.0,760.0
316650,Serra Azul de Minas,MG,equity_led,0.0,760.0
316660,Serra da Saudade,MG,equity_led,0.0,
316670,Serra dos Aimorés,MG,equity_led,0.0,760.0
316680,Serra do Salitre,MG,equity_led,0.0,760.0
316690,Serrania,MG,equity_led,0.0,760.0
316695,Serranópolis de Minas,MG,equity_led,0.0,760.0
316700,Serranos,MG,equity_led,0.0,760.0
316710,Serro,MG,equity_led,0.0,760.0
316720,Sete Lagoas,MG,equity_led,47.645378758162224,421.0
316730,Silveirânia,MG,equity_led,0.0,760.0
316740,Silvianópolis,MG,equity_led,0.0,760.0
316750,Simão Pereira,MG,equity_led,0.0,760.0
316760,Simonésia,MG,equity_led,0.0,760.0
316770,Sobrália,MG,equity_led,0.0,760.0
316780,Soledade de Minas,MG,equity_led,0.0,760.0
316790,Tabuleiro,MG,equity_led,0.0,760.0
316800,Taiobeiras,MG,equity_led,0.0,760.0
316805,Taparuba,MG,equity_led,0.0,760.0
316810,Tapira,MG,equity_led,0.0,
316820,TAPIRAI,MG,equity_led,0.0,
316830,Taquaraçu de Minas,MG,equity_led,0.0,760.0
316840,Tarumirim,MG,equity_led,0.0,760.0
316850,Teixeiras,MG,equity_led,0.0,760.0
316860,Teófilo Otoni,MG,equity_led,0.0,760.0
316870,Timóteo,MG,equity_led,60.30866126837713,280.0
316880,Tiradentes,MG,equity_led,0.0,760.0
316890,Tiros,MG,equity_led,0.0,760.0
316900,Tocantins,MG,equity_led,0.0,760.0
316905,Tocos do Moji,MG,equity_led,0.0,760.0
316910,Toledo,MG,equity_led,0.0,760.0
316920,Tombos,MG,equity_led,0.0,760.0
316930,Três Corações,MG,equity_led,64.66503637051058,226.0
316935,Três Marias,MG,equity_led,0.0,760.0
316940,Três Pontas,MG,equity_led,68.69432957687125,181.0
316950,Tumiritinga,MG,equity_led,0.0,760.0
316960,Tupaciguara,MG,equity_led,0.0,760.0
316970,Turmalina,MG,equity_led,0.0,760.0
316980,Turvolândia,MG,equity_led,0.0,760.0
316990,Ubá,MG,equity_led,36.103757903758954,545.0
317000,Ubaí,MG,equity_led,0.0,760.0
317005,Ubaporanga,MG,equity_led,0.0,760.0
317010,Uberaba,MG,equity_led,85.92097316150387,6.0
317020,Uberlândia,MG,equity_led,84.6863567602543,10.0
317030,Umburatiba,MG,equity_led,0.0,760.0
317040,Unaí,MG,equity_led,64.23136974525764,235.0
317043,União de Minas,MG,equity_led,0.0,760.0
317047,Uruana de Minas,MG,equity_led,0.0,760.0
317050,Urucânia,MG,equity_led,0.0,760.0
317052,Urucuia,MG,equity_led,31.324316431841044,592.0
317057,Vargem Alegre,MG,equity_led,0.0,760.0
317060,Vargem Bonita,MG,equity_led,0.0,760.0
317065,Vargem Grande do Rio Pardo,MG,equity_led,0.0,760.0
317070,Varginha,MG,equity_led,73.01900898241205,109.0
317075,Varjão de Minas,MG,equity_led,0.0,760.0
317080,Várzea da Palma,MG,equity_led,0.0,760.0
317090,Varzelândia,MG,equity_led,0.0,760.0
317100,Vazante,MG,equity_led,0.0,760.0
317103,Verdelândia,MG,equity_led,0.0,760.0
317107,Veredinha,MG,equity_led,0.0,760.0
317110,Veríssimo,MG,equity_led,0.0,760.0
317115,Vermelho Novo,MG,equity_led,0.0,760.0
317120,Vespasiano,MG,equity_led,64.76967040870628,222.0
317130,Viçosa,MG,equity_led,54.649848441063284,347.0
317140,Vieiras,MG,equity_led,0.0,
317150,Mathias Lobato,MG,equity_led,0.0,760.0
317160,Virgem da Lapa,MG,equity_led,0.0,760.0
317170,Virgínia,MG,equity_led,0.0,760.0
317180,Virginópolis,MG,equity_led,0.0,760.0
317190,Virgolândia,MG,equity_led,0.0,760.0
317200,Visconde do Rio Branco,MG,equity_led,0.0,760.0
317210,Volta Grande,MG,equity_led,0.0,760.0
317220,Wenceslau Braz,MG,equity_led,0.0,760.0
320010,Afonso Cláudio,ES,equity_led,0.0,760.0
320013,Águia Branca,ES,equity_led,0.0,760.0
320016,Água Doce do Norte,ES,equity_led,0.0,760.0
320020,Alegre,ES,equity_led,0.0,760.0
320030,Alfredo Chaves,ES,equity_led,0.0,760.0
320035,Alto Rio Novo,ES,equity_led,0.0,760.0
320040,Anchieta,ES,equity_led,0.0,760.0
320050,Apiacá,ES,equity_led,0.0,760.0
320060,Aracruz,ES,equity_led,0.0,760.0
320070,Atílio Vivácqua,ES,equity_led,0.0,760.0
320080,Baixo Guandu,ES,equity_led,0.0,760.0
320090,Barra de São Francisco,ES,equity_led,0.0,760.0
320100,Boa Esperança,ES,equity_led,0.0,760.0
320110,Bom Jesus do Norte,ES,equity_led,0.0,760.0
320115,Brejetuba,ES,equity_led,0.0,760.0
320120,Cachoeiro de Itapemirim,ES,equity_led,0.0,760.0
320130,Cariacica,ES,equity_led,82.40717315186083,19.0
320140,Castelo,ES,equity_led,0.0,760.0
320150,Colatina,ES,equity_led,0.0,760.0
320160,Conceição da Barra,ES,equity_led,0.0,760.0
320170,Conceição do Castelo,ES,equity_led,0.0,760.0
320180,Divino de São Lourenço,ES,equity_led,0.0,760.0
320190,Domingos Martins,ES,equity_led,0.0,760.0
320200,Dores do Rio Preto,ES,equity_led,0.0,760.0
320210,Ecoporanga,ES,equity_led,0.0,760.0
320220,Fundão,ES,equity_led,0.0,760.0
320225,Governador Lindenberg,ES,equity_led,0.0,760.0
320230,Guaçuí,ES,equity_led,0.0,760.0
320240,Guarapari,ES,equity_led,75.25087873987553,78.0
320245,Ibatiba,ES,equity_led,49.00437450167872,408.0
320250,Ibiraçu,ES,equity_led,0.0,760.0
320255,Ibitirama,ES,equity_led,0.0,760.0
320260,Iconha,ES,equity_led,0.0,760.0
320265,Irupi,ES,equity_led,0.0,760.0
320270,Itaguaçu,ES,equity_led,0.0,760.0
320280,Itapemirim,ES,equity_led,0.0,760.0
320290,Itarana,ES,equity_led,0.0,760.0
320300,Iúna,ES,equity_led,0.0,760.0
320305,Jaguaré,ES,equity_led,0.0,760.0
320310,Jerônimo Monteiro,ES,equity_led,0.0,760.0
320313,João Neiva,ES,equity_led,0.0,760.0
320316,Laranja da Terra,ES,equity_led,0.0,760.0
320320,Linhares,ES,equity_led,61.388522925627974,268.0
320330,Mantenópolis,ES,equity_led,0.0,760.0
320332,Marataízes,ES,equity_led,0.0,760.0
320334,Marechal Floriano,ES,equity_led,0.0,760.0
320335,Marilândia,ES,equity_led,0.0,760.0
320340,Mimoso do Sul,ES,equity_led,0.0,760.0
320350,Montanha,ES,equity_led,0.0,760.0
320360,Mucurici,ES,equity_led,0.0,760.0
320370,MUNIZ FREIRE,ES,equity_led,0.0,760.0
320380,Muqui,ES,equity_led,0.0,760.0
320390,Nova Venécia,ES,equity_led,0.0,760.0
320400,Pancas,ES,equity_led,0.0,760.0
320405,Pedro Canário,ES,equity_led,0.0,760.0
320410,Pinheiros,ES,equity_led,0.0,760.0
320420,Piúma,ES,equity_led,0.0,760.0
320425,Ponto Belo,ES,equity_led,0.0,760.0
320430,Presidente Kennedy,ES,equity_led,0.0,760.0
320435,RIO BANANAL,ES,equity_led,0.0,760.0
320440,Rio Novo do Sul,ES,equity_led,0.0,760.0
320450,Santa Leopoldina,ES,equity_led,0.0,760.0
320455,Santa Maria de Jetibá,ES,equity_led,0.0,760.0
320460,Santa Teresa,ES,equity_led,0.0,760.0
320465,São Domingos do Norte,ES,equity_led,0.0,760.0
320470,São Gabriel da Palha,ES,equity_led,0.0,760.0
320480,São José do Calçado,ES,equity_led,0.0,760.0
320490,São Mateus,ES,equity_led,0.0,760.0
320495,São Roque do Canaã,ES,equity_led,0.0,760.0
320500,Serra,ES,equity_led,77.45882884320999,57.0
320501,Sooretama,ES,equity_led,51.56890515037412,382.0
320503,Vargem Alta,ES,equity_led,0.0,760.0
320506,Venda Nova do Imigrante,ES,equity_led,0.0,760.0
320510,Viana,ES,equity_led,0.0,760.0
320515,Vila Pavão,ES,equity_led,0.0,760.0
320517,Vila Valério,ES,equity_led,0.0,760.0
320520,Vila Velha,ES,equity_led,80.35802104195389,34.0
320530,Vitória,ES,equity_led,14.7399923098668,728.0
330010,Angra dos Reis,RJ,equity_led,0.0,760.0
330015,Aperibé,RJ,equity_led,0.0,760.0
330020,ARARUAMA,RJ,equity_led,69.63387461927108,168.0
330022,Areal,RJ,equity_led,0.0,760.0
330023,Armação dos Búzios,RJ,equity_led,0.0,760.0
330025,Arraial do Cabo,RJ,equity_led,46.99671700226404,429.0
330030,Barra do Piraí,RJ,equity_led,61.884435509739376,261.0
330040,Barra Mansa,RJ,equity_led,0.0,760.0
330045,Belford Roxo,RJ,equity_led,62.57828805350725,251.0
330050,Bom Jardim,RJ,equity_led,54.673752084100514,345.0
330060,Bom Jesus do Itabapoana,RJ,equity_led,0.0,760.0
330070,Cabo Frio,RJ,equity_led,67.03263769233972,196.0
330080,Cachoeiras de Macacu,RJ,equity_led,0.0,760.0
330090,Cambuci,RJ,equity_led,0.0,760.0
330093,Carapebus,RJ,equity_led,0.0,760.0
330095,Comendador Levy Gasparian,RJ,equity_led,0.0,760.0
330100,Campos dos Goytacazes,RJ,equity_led,77.8513514848218,53.0
330110,CANTAGALO,RJ,equity_led,0.0,760.0
330115,Cardoso Moreira,RJ,equity_led,0.0,760.0
330120,Carmo,RJ,equity_led,0.0,760.0
330130,Casimiro de Abreu,RJ,equity_led,0.0,760.0
330140,Conceição de Macabu,RJ,equity_led,0.0,760.0
330150,Cordeiro,RJ,equity_led,25.655716052534267,645.0
330160,Duas Barras,RJ,equity_led,0.0,760.0
330170,Duque de Caxias,RJ,equity_led,77.73353145224497,55.0
330180,Engenheiro Paulo de Frontin,RJ,equity_led,0.0,760.0
330185,GUAPIMIRIM,RJ,equity_led,60.37988694245181,279.0
330187,Iguaba Grande,RJ,equity_led,0.0,760.0
330190,Itaboraí,RJ,equity_led,68.10592485027918,187.0
330200,Itaguaí,RJ,equity_led,0.0,760.0
330205,Italva,RJ,equity_led,0.0,760.0
330210,Itaocara,RJ,equity_led,0.0,760.0
330220,Itaperuna,RJ,equity_led,0.0,760.0
330225,Itatiaia,RJ,equity_led,0.0,760.0
330227,Japeri,RJ,equity_led,56.94299450062093,323.0
330230,Laje do Muriaé,RJ,equity_led,0.0,760.0
330240,Macaé,RJ,equity_led,64.63612468747473,228.0
330245,Macuco,RJ,equity_led,0.0,760.0
330250,Magé,RJ,equity_led,57.84259539167632,310.0
330260,Mangaratiba,RJ,equity_led,0.0,760.0
330270,Maricá,RJ,equity_led,39.23931708056029,504.0
330280,Mendes,RJ,equity_led,0.0,760.0
330285,Mesquita,RJ,equity_led,5.893885475418383,752.0
330290,Miguel Pereira,RJ,equity_led,0.0,760.0
330300,Miracema,RJ,equity_led,0.0,760.0
330310,Natividade,RJ,equity_led,0.0,760.0
330320,Nilópolis,RJ,equity_led,0.0,760.0
330330,Niterói,RJ,equity_led,70.2908523176704,157.0
330340,Nova Friburgo,RJ,equity_led,75.65562668105335,76.0
330350,Nova Iguaçu,RJ,equity_led,74.77671568462215,81.0
330360,Paracambi,RJ,equity_led,59.72127166473526,290.0
330370,Paraíba do Sul,RJ,equity_led,0.0,760.0
330380,Paraty,RJ,equity_led,34.43576669868878,563.0
330385,Paty do Alferes,RJ,equity_led,0.0,760.0
330390,Petrópolis,RJ,equity_led,71.4725573409033,137.0
330395,Pinheiral,RJ,equity_led,0.0,760.0
330400,Piraí,RJ,equity_led,0.0,760.0
330410,Porciúncula,RJ,equity_led,0.0,760.0
330411,Porto Real,RJ,equity_led,0.0,760.0
330412,Quatis,RJ,equity_led,0.0,760.0
330414,Queimados,RJ,equity_led,61.792479707957014,263.0
330415,Quissamã,RJ,equity_led,0.0,760.0
330420,Resende,RJ,equity_led,35.76122781093138,546.0
330430,Rio Bonito,RJ,equity_led,0.0,760.0
330440,Rio Claro,RJ,equity_led,0.0,760.0
330450,Rio das Flores,RJ,equity_led,0.0,760.0
330452,Rio das Ostras,RJ,equity_led,68.55036282628663,183.0
330455,Rio de Janeiro,RJ,equity_led,74.00805636205367,97.0
330460,Santa Maria Madalena,RJ,equity_led,11.115800310631458,742.0
330470,Santo Antônio de Pádua,RJ,equity_led,37.26598202546648,530.0
330475,São Francisco de Itabapoana,RJ,equity_led,0.0,760.0
330480,São Fidélis,RJ,equity_led,0.0,760.0
330490,São Gonçalo,RJ,equity_led,72.82407097633953,113.0
330500,São João da Barra,RJ,equity_led,0.0,760.0
330510,São João de Meriti,RJ,equity_led,70.08893952576962,160.0
330513,São José de Ubá,RJ,equity_led,0.0,760.0
330515,SAO JOSE DO VALE DO RIO PRETO,RJ,equity_led,0.0,760.0
330520,São Pedro da Aldeia,RJ,equity_led,64.66777067685976,225.0
330530,São Sebastião do Alto,RJ,equity_led,0.0,760.0
330540,Sapucaia,RJ,equity_led,0.0,760.0
330550,Saquarema,RJ,equity_led,53.060154829798215,367.0
330555,Seropédica,RJ,equity_led,35.35028282302387,549.0
330560,Silva Jardim,RJ,equity_led,0.0,760.0
330570,Sumidouro,RJ,equity_led,0.0,760.0
330575,Tanguá,RJ,equity_led,0.0,760.0
330580,Teresópolis,RJ,equity_led,81.1526736113399,28.0
330590,Trajano de Moraes,RJ,equity_led,0.0,760.0
330600,Três Rios,RJ,equity_led,0.0,760.0
330610,Valença,RJ,equity_led,0.0,760.0
330615,Varre-Sai,RJ,equity_led,0.0,760.0
330620,Vassouras,RJ,equity_led,0.0,760.0
330630,Volta Redonda,RJ,equity_led,64.87124795482121,220.0
350010,Adamantina,SP,equity_led,0.0,760.0
350020,Adolfo,SP,equity_led,0.0,760.0
350030,Aguaí,SP,equity_led,33.768205153221665,571.0
350040,Águas da Prata,SP,equity_led,0.0,760.0
350050,Águas de Lindóia,SP,equity_led,0.0,760.0
350055,Águas de Santa Bárbara,SP,equity_led,0.0,760.0
350060,Águas de São Pedro,SP,equity_led,0.0,760.0
350070,Agudos,SP,equity_led,69.21188489378542,175.0
350075,Alambari,SP,equity_led,0.0,760.0
350080,Alfredo Marcondes,SP,equity_led,0.0,760.0
350090,Altair,SP,equity_led,0.0,760.0
350100,Altinópolis,SP,equity_led,0.0,760.0
350110,Alto Alegre,SP,equity_led,0.0,760.0
350115,Alumínio,SP,equity_led,69.18051054244881,176.0
350120,Álvares Florence,SP,equity_led,0.0,760.0
350130,Álvares Machado,SP,equity_led,0.0,760.0
350140,Álvaro de Carvalho,SP,equity_led,0.0,760.0
350150,Alvinlândia,SP,equity_led,0.0,760.0
350160,Americana,SP,equity_led,81.76451598435435,25.0
350170,Américo Brasiliense,SP,equity_led,71.79870924705548,130.0
350180,Américo de Campos,SP,equity_led,0.0,760.0
350190,Amparo,SP,equity_led,0.0,760.0
350200,Analândia,SP,equity_led,0.0,760.0
350210,Andradina,SP,equity_led,0.0,760.0
350220,Angatuba,SP,equity_led,57.568760776620834,313.0
350230,Anhembi,SP,equity_led,0.0,
350240,Anhumas,SP,equity_led,0.0,760.0
350250,Aparecida,SP,equity_led,0.0,760.0
350260,Aparecida d'Oeste,SP,equity_led,0.0,760.0
350270,Apiaí,SP,equity_led,0.0,760.0
350275,Araçariguama,SP,equity_led,30.07334702738022,604.0
350280,Araçatuba,SP,equity_led,78.4070586417244,48.0
350290,Araçoiaba da Serra,SP,equity_led,0.0,760.0
350300,Aramina,SP,equity_led,0.0,760.0
350310,Arandu,SP,equity_led,0.0,760.0
350315,Arapeí,SP,equity_led,0.0,760.0
350320,Araraquara,SP,equity_led,78.00084024532754,52.0
350330,Araras,SP,equity_led,85.16588543503177,9.0
350335,Arco-Íris,SP,equity_led,0.0,
350340,Arealva,SP,equity_led,0.0,760.0
350350,Areias,SP,equity_led,13.892178358684065,733.0
350360,Areiópolis,SP,equity_led,0.0,760.0
350370,Ariranha,SP,equity_led,0.0,760.0
350380,Artur Nogueira,SP,equity_led,57.28775074918767,319.0
350390,Arujá,SP,equity_led,51.7936875234973,378.0
350395,Aspásia,SP,equity_led,0.0,760.0
350400,Assis,SP,equity_led,73.84611901873936,98.0
350410,Atibaia,SP,equity_led,73.26270697988228,107.0
350420,Auriflama,SP,equity_led,0.0,760.0
350430,Avaí,SP,equity_led,0.0,760.0
350440,Avanhandava,SP,equity_led,0.0,760.0
350450,Avaré,SP,equity_led,74.07048759142504,94.0
350460,Bady Bassitt,SP,equity_led,0.0,760.0
350470,Balbinos,SP,equity_led,0.0,760.0
350480,Bálsamo,SP,equity_led,0.0,760.0
350490,Bananal,SP,equity_led,0.0,760.0
350500,Barão de Antonina,SP,equity_led,0.0,760.0
350510,Barbosa,SP,equity_led,0.0,760.0
350520,Bariri,SP,equity_led,73.38185113763713,105.0
350530,Barra Bonita,SP,equity_led,74.54304728071662,85.0
350535,Barra do Chapéu,SP,equity_led,0.0,760.0
350540,Barra do Turvo,SP,equity_led,0.0,760.0
350550,Barretos,SP,equity_led,76.41700297361152,70.0
350560,Barrinha,SP,equity_led,63.79812936809576,240.0
350570,Barueri,SP,equity_led,65.48709275388404,211.0
350580,Bastos,SP,equity_led,0.0,760.0
350590,Batatais,SP,equity_led,66.36840522099962,203.0
350600,Bauru,SP,equity_led,82.95268651935737,18.0
350610,Bebedouro,SP,equity_led,68.610234574234,182.0
350620,Bento de Abreu,SP,equity_led,0.0,760.0
350630,Bernardino de Campos,SP,equity_led,0.0,760.0
350635,Bertioga,SP,equity_led,49.64347204409702,403.0
350640,Bilac,SP,equity_led,0.0,760.0
350650,Birigui,SP,equity_led,66.78227528548375,199.0
350660,Biritiba Mirim,SP,equity_led,53.400468441517546,362.0
350670,Boa Esperança do Sul,SP,equity_led,0.0,760.0
350680,Bocaina,SP,equity_led,0.0,760.0
350690,Bofete,SP,equity_led,0.0,760.0
350700,Boituva,SP,equity_led,72.10547948074345,126.0
350710,Bom Jesus dos Perdões,SP,equity_led,46.38842030070104,435.0
350715,Bom Sucesso de Itararé,SP,equity_led,0.0,
350720,Borá,SP,equity_led,0.0,760.0
350730,Boracéia,SP,equity_led,0.0,760.0
350740,Borborema,SP,equity_led,45.005918232335716,456.0
350745,Borebi,SP,equity_led,0.0,
350750,Botucatu,SP,equity_led,64.4968557101539,231.0
350760,Bragança Paulista,SP,equity_led,72.3957245209485,123.0
350770,Braúna,SP,equity_led,0.0,760.0
350775,Brejo Alegre,SP,equity_led,0.0,
350780,Brodowski,SP,equity_led,0.0,760.0
350790,Brotas,SP,equity_led,66.05795131089133,209.0
350800,Buri,SP,equity_led,24.25109299130473,657.0
350810,Buritama,SP,equity_led,0.0,760.0
350820,Buritizal,SP,equity_led,35.45579040472271,548.0
350830,Cabrália Paulista,SP,equity_led,0.0,760.0
350840,Cabreúva,SP,equity_led,60.72895216277831,274.0
350850,Caçapava,SP,equity_led,54.272988931701846,352.0
350860,Cachoeira Paulista,SP,equity_led,26.806930102704555,634.0
350870,Caconde,SP,equity_led,0.0,760.0
350880,Cafelândia,SP,equity_led,0.0,760.0
350890,Caiabu,SP,equity_led,0.0,760.0
350900,Caieiras,SP,equity_led,0.0,760.0
350910,Caiuá,SP,equity_led,0.0,760.0
350920,Cajamar,SP,equity_led,54.90507982896723,343.0
350925,Cajati,SP,equity_led,0.0,760.0
350930,Cajobi,SP,equity_led,0.0,760.0
350940,Cajuru,SP,equity_led,0.0,760.0
350945,Campina do Monte Alegre,SP,equity_led,0.0,760.0
350950,Campinas,SP,equity_led,78.1681305280058,51.0
350960,Campo Limpo Paulista,SP,equity_led,69.61103913210374,169.0
350970,Campos do Jordão,SP,equity_led,0.0,760.0
350980,Campos Novos Paulista,SP,equity_led,0.0,760.0
350990,Cananéia,SP,equity_led,0.0,760.0
350995,Canas,SP,equity_led,42.69551347206381,471.0
351000,Cândido Mota,SP,equity_led,70.5456830540189,153.0
351010,Cândido Rodrigues,SP,equity_led,0.0,760.0
351015,Canitar,SP,equity_led,0.0,760.0
351020,Capão Bonito,SP,equity_led,0.0,760.0
351030,Capela do Alto,SP,equity_led,42.1188300011163,479.0
351040,Capivari,SP,equity_led,79.79079587820684,41.0
351050,Caraguatatuba,SP,equity_led,70.84807715760819,144.0
351060,Carapicuíba,SP,equity_led,51.93080165653312,377.0
351070,Cardoso,SP,equity_led,0.0,760.0
351080,Casa Branca,SP,equity_led,21.063465847380957,695.0
351090,Cássia dos Coqueiros,SP,equity_led,0.0,760.0
351100,Castilho,SP,equity_led,0.0,760.0
351110,Catanduva,SP,equity_led,33.725859130467505,572.0
351120,Catiguá,SP,equity_led,0.0,760.0
351130,Cedral,SP,equity_led,0.0,760.0
351140,Cerqueira César,SP,equity_led,0.0,760.0
351150,Cerquilho,SP,equity_led,5.523126478955139,755.0
351160,Cesário Lange,SP,equity_led,0.0,760.0
351170,Charqueada,SP,equity_led,0.0,760.0
351190,Clementina,SP,equity_led,13.081606330082765,735.0
351200,Colina,SP,equity_led,37.40276483660787,529.0
351210,Colômbia,SP,equity_led,0.0,760.0
351220,Conchal,SP,equity_led,54.65863211704336,346.0
351230,Conchas,SP,equity_led,0.0,760.0
351240,Cordeirópolis,SP,equity_led,0.0,760.0
351250,Coroados,SP,equity_led,0.0,
351260,Coronel Macedo,SP,equity_led,0.0,760.0
351270,Corumbataí,SP,equity_led,0.0,760.0
351280,Cosmópolis,SP,equity_led,68.79030056933652,180.0
351290,Cosmorama,SP,equity_led,0.0,760.0
351300,Cotia,SP,equity_led,60.87982738902,272.0
351310,Cravinhos,SP,equity_led,40.0417018202458,497.0
351320,Cristais Paulista,SP,equity_led,0.0,760.0
351330,Cruzália,SP,equity_led,0.0,760.0
351340,Cruzeiro,SP,equity_led,67.9650590976438,188.0
351350,Cubatão,SP,equity_led,0.0,760.0
351360,Cunha,SP,equity_led,42.97242802270059,468.0
351370,Descalvado,SP,equity_led,38.42051275375221,512.0
351380,Diadema,SP,equity_led,66.08079581959618,208.0
351385,Dirce Reis,SP,equity_led,0.0,760.0
351390,Divinolândia,SP,equity_led,0.0,760.0
351400,Dobrada,SP,equity_led,0.0,760.0
351410,Dois Córregos,SP,equity_led,46.29236745598496,437.0
351420,Dolcinópolis,SP,equity_led,0.0,760.0
351430,Dourado,SP,equity_led,0.0,760.0
351440,Dracena,SP,equity_led,0.0,760.0
351450,Duartina,SP,equity_led,0.0,760.0
351460,Dumont,SP,equity_led,49.57722001630534,405.0
351470,Echaporã,SP,equity_led,0.0,760.0
351480,Eldorado,SP,equity_led,0.0,760.0
351490,Elias Fausto,SP,equity_led,33.70237380556126,575.0
351492,Elisiário,SP,equity_led,0.0,760.0
351495,Embaúba,SP,equity_led,0.0,760.0
351500,Embu das Artes,SP,equity_led,53.850076540027736,356.0
351510,Embu-Guaçu,SP,equity_led,37.44568379084211,527.0
351512,Emilianópolis,SP,equity_led,0.0,760.0
351515,Engenheiro Coelho,SP,equity_led,41.916496426003505,481.0
351518,Espírito Santo do Pinhal,SP,equity_led,37.77688438993149,521.0
351519,Espírito Santo do Turvo,SP,equity_led,0.0,760.0
351520,Estrela d'Oeste,SP,equity_led,0.0,760.0
351530,Estrela do Norte,SP,equity_led,0.0,760.0
351535,EUCLIDES DA CUNHA PAULISTA,SP,equity_led,0.0,760.0
351540,Fartura,SP,equity_led,61.29097630169241,270.0
351550,Fernandópolis,SP,equity_led,0.0,760.0
351560,Fernando Prestes,SP,equity_led,0.0,760.0
351565,Fernão,SP,equity_led,0.0,760.0
351570,Ferraz de Vasconcelos,SP,equity_led,33.95504808566187,567.0
351580,Flora Rica,SP,equity_led,0.0,760.0
351590,Floreal,SP,equity_led,0.0,760.0
351600,Flórida Paulista,SP,equity_led,0.0,760.0
351610,Florínea,SP,equity_led,0.0,760.0
351620,Franca,SP,equity_led,90.05797951767661,1.0
351630,Francisco Morato,SP,equity_led,31.290758579348214,593.0
351640,Franco da Rocha,SP,equity_led,0.0,760.0
351650,Gabriel Monteiro,SP,equity_led,0.0,760.0
351660,Gália,SP,equity_led,0.0,760.0
351670,Garça,SP,equity_led,0.0,760.0
351680,Gastão Vidigal,SP,equity_led,0.0,760.0
351685,Gavião Peixoto,SP,equity_led,0.0,760.0
351690,General Salgado,SP,equity_led,0.0,760.0
351700,Getulina,SP,equity_led,0.0,760.0
